Date,vxncls_first_diff,wlemuindxd_first_diff,usepuindxd_first_diff,tedrate_first_diff,vixcls_first_diff,dgs10_first_diff,CCSA_first_diff,ICSA_first_diff
2010-02-07,-1.664285714285711,18.7552380952381,-61.74666666666667,-0.008571428571428563,-1.8157142857142856,0.09714285714285742,-23000.0,23000.0
2010-02-14,-1.664285714285711,18.7552380952381,-61.74666666666667,-0.008571428571428563,-1.8157142857142856,0.09714285714285742,-23000.0,23000.0
2010-02-21,-2.9571428571428555,-7.604285714285716,44.85714285714286,0.0042857142857142825,-3.2385714285714293,0.058571428571428726,-48000.0,11000.0
2010-02-28,-0.9857142857142875,-5.098571428571432,-42.628571428571405,-0.01999999999999999,-1.0299999999999976,-0.08000000000000007,-12000.0,-12000.0
2010-03-07,-1.5942857142857143,-6.881428571428568,-12.641428571428605,-0.0185714285714286,-1.7214285714285715,-0.017142857142856904,11000.0,-16000.0
2010-03-14,0.24428571428571644,14.835714285714285,-12.654285714285706,-0.002857142857142836,-0.4357142857142868,0.0685714285714285,-16000.0,6000.0
2010-03-21,-1.0357142857142883,-3.895714285714284,-4.885714285714272,0.007142857142857145,-0.7071428571428591,-0.031428571428572034,-7000.0,-6000.0
2010-03-28,0.3614285714285721,18.138571428571424,27.585714285714275,0.03285714285714286,0.3357142857142854,0.12714285714285722,-75000.0,-13000.0
2010-04-04,0.2699999999999996,4.175714285714285,-34.55571428571429,-0.012857142857142873,-0.04142857142856826,0.09714285714285742,87000.0,20000.0
2010-04-11,-1.3185714285714312,-29.27142857142857,-12.93714285714286,0.0,-1.0599999999999987,0.017142857142856904,-9000.0,0.0
2010-04-18,-0.38857142857142435,19.431428571428572,-2.2357142857142946,0.012857142857142873,0.509999999999998,-0.09571428571428607,-25000.0,-10000.0
2010-04-25,-0.14142857142857324,-12.432857142857149,5.32285714285716,0.012857142857142873,-0.3742857142857119,-0.011428571428571122,-31000.0,-20000.0
2010-05-02,3.4314285714285724,-11.07714285714285,9.509999999999991,0.021428571428571408,4.318571428571424,-0.08142857142857096,5000.0,2000.0
2010-05-09,12.587142857142862,66.24142857142857,39.56857142857146,0.07142857142857142,11.234285714285717,-0.2114285714285722,12000.0,0.0
2010-05-16,-2.8185714285714276,-52.50571428571429,-10.11714285714288,0.02714285714285719,-3.0728571428571385,-0.0185714285714278,-19000.0,23000.0
2010-05-23,10.065714285714282,12.009999999999994,-28.310000000000002,0.03714285714285714,8.96,-0.21428571428571488,43000.0,-11000.0
2010-05-30,-6.077142857142853,18.25857142857143,31.944285714285712,0.05571428571428566,-4.565714285714286,-0.024285714285714462,-178000.0,-5000.0
2010-06-06,-0.9814285714285802,-31.131428571428565,-15.987142857142857,0.021428571428571408,-0.02285714285714846,0.007142857142857118,71000.0,1000.0
2010-06-13,-0.8099999999999952,20.325714285714277,34.20285714285714,0.05142857142857149,-1.820000000000004,-0.04857142857142805,-18000.0,8000.0
2010-06-20,-6.600000000000001,8.904285714285727,-18.94714285714285,0.0,-6.238571428571426,0.028571428571428917,13000.0,-15000.0
2010-06-27,2.138571428571421,-20.771428571428586,0.9928571428571473,-0.03571428571428581,2.414285714285718,-0.10428571428571408,-135000.0,12000.0
2010-07-04,5.265714285714292,27.72428571428572,34.81142857142859,-0.04571428571428576,3.8171428571428585,-0.1600000000000006,136000.0,-10000.0
2010-07-11,-4.819999999999997,-8.550000000000004,10.427142857142826,0.007142857142857284,-4.804285714285721,0.03571428571428559,-138000.0,-15000.0
2010-07-18,-1.8442857142857143,-17.07285714285713,-3.3400000000000034,0.0042857142857142825,-1.3557142857142814,-0.002857142857142225,63000.0,23000.0
2010-07-25,-1.0214285714285758,21.805714285714274,43.62285714285716,-0.03285714285714292,-1.0271428571428594,-0.04142857142857181,-16000.0,3000.0
2010-08-01,-0.664285714285711,27.878571428571426,-43.10428571428574,-0.025714285714285638,-0.8257142857142803,0.014285714285713791,-62000.0,11000.0
2010-08-08,-1.4442857142857193,-16.169999999999987,-29.30857142857144,-0.0485714285714286,-1.5185714285714305,-0.07999999999999963,11000.0,7000.0
2010-08-15,3.3099999999999987,22.95714285714284,36.56857142857143,-0.035714285714285754,2.882857142857148,-0.1828571428571424,-46000.0,3000.0
2010-08-22,-0.3014285714285734,-32.58714285714284,-35.27571428571426,-0.045714285714285735,0.5114285714285671,-0.12142857142857146,-6000.0,-22000.0
2010-08-29,1.0542857142857187,9.34571428571428,24.06714285714287,-0.03571428571428567,0.3728571428571428,-0.025714285714286245,83000.0,3000.0
2010-09-05,-2.9271428571428544,5.282857142857139,41.398571428571415,0.005714285714285727,-2.3242857142857147,0.03714285714285692,-8000.0,-15000.0
2010-09-12,-1.1928571428571466,-31.468571428571423,44.94714285714292,-0.004285714285714309,-1.018571428571427,0.11571428571428564,-14000.0,-8000.0
2010-09-19,-1.0014285714285691,4.157142857142844,-48.47714285714295,-0.01571428571428571,-0.6457142857142877,-0.0014285714285713347,-35000.0,15000.0
2010-09-26,1.0071428571428527,1.8500000000000085,2.744285714285752,-0.002857142857142864,0.3914285714285733,-0.12428571428571368,-21000.0,0.0
2010-10-03,1.0200000000000031,-25.00714285714286,-0.2042857142857315,-0.001428571428571418,0.6042857142857123,-0.08857142857142941,-24000.0,-13000.0
2010-10-10,-1.1085714285714268,11.18571428571429,-4.797142857142859,0.035714285714285726,-1.3028571428571392,-0.09142857142857076,-4000.0,13000.0
2010-10-17,-2.537142857142861,58.51857142857142,45.545714285714325,-0.010000000000000007,-2.3628571428571448,0.07857142857142874,-55000.0,-15000.0
2010-10-24,0.5557142857142878,-71.52,-20.307142857142907,-0.001428571428571418,0.16999999999999815,0.03857142857142781,-17000.0,-12000.0
2010-10-31,0.8542857142857123,32.74285714285714,25.735714285714295,0.0057142857142857,1.4485714285714266,0.10285714285714276,-3000.0,21000.0
2010-11-07,-1.638571428571428,0.6385714285714243,-26.658571428571406,0.0,-1.2857142857142847,-0.05142857142857071,-58000.0,-19000.0
2010-11-14,0.3442857142857143,-18.30428571428571,-77.12,-0.0042857142857142825,0.007142857142859781,0.0957142857142852,-94000.0,-2000.0
2010-11-21,0.585714285714289,-7.324285714285708,7.19142857142856,-0.01857142857142857,0.1571428571428548,0.18571428571428594,42000.0,-25000.0
2010-11-28,-0.3642857142857139,-4.618571428571428,-9.32714285714286,-0.007142857142857145,1.0528571428571425,-0.022857142857142243,-100000.0,25000.0
2010-12-05,0.9671428571428571,-4.120000000000001,27.438571428571436,0.01428571428571429,-0.7042857142857102,0.09714285714285698,19000.0,-4000.0
2010-12-12,-2.4785714285714313,14.154285714285717,-3.6371428571428908,0.017142857142857154,-2.28857142857143,0.2614285714285711,-75000.0,-3000.0
2010-12-19,-1.3485714285714252,-19.389999999999997,4.465714285714313,0.00999999999999998,-0.7157142857142879,0.1742857142857135,51000.0,-1000.0
2010-12-26,-0.7714285714285722,11.708571428571428,-42.05285714285711,-0.011428571428571429,-0.6557142857142857,-0.008571428571427564,-25000.0,-20000.0
2011-01-02,1.8428571428571416,61.08571428571427,54.059999999999974,0.012857142857142815,1.2871428571428574,-0.03142857142857158,-190000.0,9000.0
2011-01-09,-0.33000000000000185,-71.77857142857141,-42.25571428571428,-0.011428571428571371,-0.3442857142857143,0.027142857142857132,9000.0,21000.0
2011-01-16,-1.4014285714285712,-8.218571428571432,-20.49142857142857,-0.011428571428571456,-1.0557142857142807,-0.028571428571428026,67000.0,-13000.0
2011-01-23,1.485714285714291,9.568571428571433,6.02000000000001,-0.008571428571428563,1.2285714285714242,0.05999999999999961,-48000.0,25000.0
2011-01-30,0.9899999999999949,15.208571428571435,-6.211428571428598,0.0042857142857142825,0.8728571428571392,-0.024285714285714462,-39000.0,-26000.0
2011-02-06,-0.5714285714285694,-12.635714285714297,-7.282857142857139,0.012857142857142873,-1.3157142857142825,0.18714285714285686,41000.0,-18000.0
2011-02-13,-1.6199999999999974,5.100000000000001,-4.111428571428576,0.01857142857142852,-1.1171428571428574,0.09428571428571476,-89000.0,23000.0
2011-02-20,0.3599999999999959,4.344285714285714,8.624285714285733,0.02285714285714288,0.5428571428571463,-0.07142857142857117,-18000.0,-31000.0
2011-02-27,3.6657142857142873,25.317142857142862,9.43285714285713,-0.012857142857142873,3.3457142857142834,-0.1342857142857139,-12000.0,-9000.0
2011-03-06,-0.5185714285714269,-38.828571428571436,-9.95999999999998,-0.007142857142857145,-0.35714285714285765,0.011428571428571122,-37000.0,29000.0
2011-03-13,1.9299999999999962,30.27571428571429,22.851428571428528,0.03857142857142862,0.9971428571428548,-0.03142857142857247,0.0,-10000.0
2011-03-20,3.952857142857141,68.45285714285716,23.121428571428595,0.008571428571428534,4.531428571428575,-0.15999999999999925,-20000.0,3000.0
2011-03-27,-5.391428571428566,-76.1657142857143,-35.381428571428586,-0.00999999999999998,-6.1171428571428565,0.11999999999999965,14000.0,-8000.0
2011-04-03,-1.3057142857142878,-10.467142857142854,14.197142857142865,-0.001428571428571418,-0.9242857142857162,0.0642857142857145,-10000.0,-4000.0
2011-04-10,-0.6385714285714243,-14.758571428571432,-33.422857142857126,0.02571428571428569,-0.4114285714285693,0.08142857142857096,-5000.0,21000.0
2011-04-17,-1.475714285714286,46.77142857142857,13.224285714285685,-0.028571428571428557,-1.3628571428571483,-0.06571428571428584,-34000.0,-14000.0
2011-04-24,-1.7900000000000063,-19.759999999999998,-3.1214285714285523,-0.0042857142857142825,-0.8871428571428552,-0.07142857142857029,79000.0,20000.0
2011-05-01,0.46571428571428797,-7.414285714285718,-32.769999999999996,0.011428571428571429,-0.14428571428571324,-0.06857142857142895,38000.0,46000.0
2011-05-08,2.055714285714288,12.890000000000015,20.35142857142857,0.024285714285714268,2.5085714285714307,-0.11857142857142833,-47000.0,-33000.0
2011-05-15,-1.0228571428571414,-22.287142857142864,-19.454285714285717,-0.011428571428571429,-0.8442857142857179,-0.0342857142857147,-6000.0,-21000.0
2011-05-22,0.38999999999999346,11.251428571428566,5.974285714285713,-0.01999999999999999,0.3671428571428628,-0.04000000000000048,18000.0,9000.0
2011-05-29,-0.4528571428571375,-20.088571428571427,-7.732857142857142,-0.01428571428571429,-0.3771428571428572,-0.058571428571428275,-71000.0,-5000.0
2011-06-05,0.4742857142857133,22.735714285714295,25.554285714285697,0.0057142857142857,0.6400000000000006,-0.08142857142857185,22000.0,5000.0
2011-06-12,1.3085714285714225,11.259999999999991,2.674285714285759,-0.002857142857142836,1.1471428571428532,-0.01571428571428468,-4000.0,-10000.0
2011-06-19,2.7628571428571433,-0.854285714285723,20.765714285714253,0.002857142857142836,2.53857142857143,-0.020000000000000462,6000.0,3000.0
2011-06-26,-0.7614285714285671,-30.99857142857142,-13.569999999999993,0.024285714285714327,-1.0728571428571456,-0.04285714285714315,-33000.0,5000.0
2011-07-03,-2.8071428571428534,8.292857142857144,-11.078571428571436,-0.0014285714285714455,-2.6899999999999977,0.205714285714286,14000.0,-3000.0
2011-07-10,-1.20571428571429,0.6999999999999993,40.40857142857142,-0.0014285714285714455,-1.2942857142857136,-0.03142857142857114,-9000.0,-10000.0
2011-07-17,3.6642857142857146,10.707142857142863,29.160000000000025,0.0042857142857142825,3.6414285714285697,-0.1685714285714286,10000.0,12000.0
2011-07-24,-1.0671428571428514,27.612857142857138,9.155714285714282,-0.018571428571428544,-1.1699999999999982,0.03285714285714292,7000.0,-9000.0
2011-07-31,4.195714285714278,45.45714285714287,126.43571428571428,-0.03857142857142859,4.668571428571429,-0.048571428571429376,-65000.0,-5000.0
2011-08-07,5.297142857142866,131.99142857142857,-11.652857142857158,0.06142857142857144,5.348571428571429,-0.3128571428571423,33000.0,-1000.0
2011-08-14,8.138571428571417,300.5899999999999,27.001428571428562,0.02285714285714288,10.662857142857149,-0.3500000000000001,8000.0,4000.0
2011-08-21,0.07714285714285296,-385.1057142857142,-104.02571428571426,0.021428571428571408,-0.8585714285714374,-0.12142857142857146,-2000.0,6000.0
2011-08-28,-1.3071428571428427,-26.631428571428557,-38.67714285714288,0.02571428571428569,-0.9971428571428618,0.051428571428571164,8000.0,-6000.0
2011-09-04,-4.310000000000002,-63.80571428571429,67.26714285714289,0.007142857142857174,-4.39571428571427,-0.06142857142857139,36000.0,5000.0
2011-09-11,3.3914285714285697,18.728571428571414,-20.05714285714288,0.011428571428571456,3.401428571428568,-0.1528571428571428,-1000.0,15000.0
2011-09-18,-3.3599999999999923,-10.592857142857113,-6.720000000000027,0.01571428571428568,-2.73857142857144,0.06571428571428561,-11000.0,-7000.0
2011-09-25,4.458571428571425,-22.98857142857144,-56.521428571428515,0.010000000000000064,4.714285714285714,-0.17999999999999994,-40000.0,-16000.0
2011-10-02,5.208571428571425,30.241428571428578,-16.44428571428574,0.0014285714285713902,2.5028571428571524,0.09285714285714296,-10000.0,-1000.0
2011-10-09,-2.4271428571428686,-16.782857142857154,-12.111428571428547,0.025714285714285582,-2.3685714285714354,0.021428571428571352,34000.0,5000.0
2011-10-16,-8.495714285714275,-25.512857142857143,26.454285714285675,0.004285714285714337,-8.05571428571428,0.23571428571428601,-27000.0,-15000.0
2011-10-23,1.2842857142857191,11.990000000000009,-53.05285714285712,0.007142857142857174,2.2242857142857058,-0.007142857142857118,-5000.0,8000.0
2011-10-30,-4.934285714285718,-1.8999999999999986,-14.774285714285725,0.0242857142857143,-5.391428571428566,0.08857142857142852,-22000.0,-4000.0
2011-11-06,2.849999999999998,-4.568571428571438,0.9500000000000028,0.0128571428571429,4.008571428571425,-0.225714285714286,-74000.0,-7000.0
2011-11-13,-0.03142857142857025,12.834285714285713,33.58857142857144,0.012857142857142843,-0.28999999999999915,-0.025714285714286245,73000.0,-9000.0
2011-11-20,1.5814285714285639,-15.14142857142857,1.624285714285719,0.029999999999999968,1.4214285714285708,-0.028571428571428026,63000.0,2000.0
2011-11-27,0.9600000000000044,57.99999999999998,20.58714285714288,0.0242857142857143,1.4114285714285657,-0.07142857142857117,-147000.0,12000.0
2011-12-04,-4.085714285714285,-54.64142857142855,-15.374285714285747,0.01857142857142846,-5.101428571428559,0.10142857142857142,3000.0,-10000.0
2011-12-11,-1.2014285714285649,5.434285714285714,36.14142857142858,0.01714285714285735,-0.8814285714285752,0.004285714285714447,-52000.0,-19000.0
2011-12-18,-3.012857142857147,-26.16142857142857,-11.127142857142871,0.024285714285714244,-2.7528571428571453,-0.13285714285714345,45000.0,0.0
2011-12-25,-2.3171428571428585,28.365714285714287,42.09714285714284,0.012857142857142791,-3.1685714285714286,0.055714285714285834,-13000.0,18000.0
2012-01-01,0.7028571428571411,24.14142857142857,6.730000000000018,0.0,0.8700000000000045,-0.03428571428571403,-9000.0,-10000.0
2012-01-08,-1.2528571428571382,-19.439999999999998,-57.41,-0.004285714285714226,-1.0071428571428598,0.03714285714285714,-145000.0,15000.0
2012-01-15,-0.4042857142857166,-29.97,-35.32428571428571,-0.010000000000000007,-0.8500000000000014,-0.04285714285714271,90000.0,-24000.0
2012-01-22,-0.8857142857142861,-0.09571428571428697,30.77857142857144,-0.030000000000000138,-1.0428571428571412,0.045714285714285374,-92000.0,14000.0
2012-01-29,-0.8642857142857139,21.514285714285705,-1.5014285714285904,-0.01571428571428557,-1.2371428571428569,0.0128571428571429,35000.0,-9000.0
2012-02-05,-0.54428571428571,-34.62857142857142,-38.84857142857143,-0.03857142857142859,-0.4828571428571458,-0.08428571428571408,-63000.0,-4000.0
2012-02-12,0.8442857142857072,9.549999999999994,2.5771428571428743,-0.040000000000000036,1.1285714285714263,0.07428571428571408,-29000.0,-7000.0
2012-02-19,0.5985714285714323,-11.302857142857135,0.2328571428571422,-0.03285714285714286,-0.32714285714285296,0.0,20000.0,-2000.0
2012-02-26,-1.3828571428571443,15.675714285714285,-7.628571428571448,0.004285714285714337,-1.3414285714285723,0.020000000000000014,10000.0,6000.0
2012-03-04,-0.06428571428571672,6.26857142857142,-34.662857142857135,0.0014285714285713902,0.11714285714285565,-0.02285714285714291,-25000.0,10000.0
2012-03-11,0.374285714285719,-5.8328571428571365,5.8128571428571405,-0.0128571428571429,0.5085714285714324,0.035714285714285365,-14000.0,-6000.0
2012-03-18,-2.484285714285715,-15.377142857142857,13.05285714285715,-0.002857142857142836,-3.2414285714285733,0.2285714285714291,-11000.0,-1000.0
2012-03-25,-0.24714285714285822,14.530000000000001,-10.23571428571428,1.1102230246251563e-16,0.1714285714285726,0.06142857142857139,-6000.0,-5000.0
2012-04-01,0.4842857142857113,-18.04714285714286,21.977142857142837,0.008571428571428452,0.2171428571428553,-0.08285714285714274,-50000.0,-5000.0
2012-04-08,0.6071428571428648,12.98857142857143,-16.511428571428553,-0.0014285714285713347,1.0342857142857174,-0.052857142857142936,39000.0,29000.0
2012-04-15,3.34571428571428,16.85285714285715,-3.2657142857142816,-0.00857142857142873,2.932857142857141,-0.13000000000000034,30000.0,-6000.0
2012-04-22,-0.10999999999999588,-3.778571428571439,-12.404285714285734,0.011428571428571566,-1.105714285714285,-0.03999999999999981,-39000.0,6000.0
2012-04-29,-2.108571428571434,22.794285714285728,40.03714285714288,-0.011428571428571566,-1.1771428571428617,-0.02142857142857113,-20000.0,-15000.0
2012-05-06,1.0185714285714305,-33.564285714285724,-7.377142857142857,0.007142857142857174,0.9400000000000012,-0.03571428571428603,30000.0,1000.0
2012-05-13,1.8128571428571405,-3.0314285714285703,27.558571428571412,-0.011428571428571288,1.557142857142857,-0.0714285714285714,8000.0,-4000.0
2012-05-20,4.195714285714292,29.037142857142847,-8.73571428571428,0.002857142857142836,4.189999999999999,-0.13571428571428526,-33000.0,2000.0
2012-05-27,-1.6157142857142865,-36.5342857142857,-3.837142857142851,-0.0014285714285715012,-1.7514285714285691,0.022857142857142243,50000.0,10000.0
2012-06-03,2.1957142857142813,110.59142857142854,33.8214285714286,0.01571428571428568,2.4757142857142864,-0.16714285714285682,-24000.0,-4000.0
2012-06-10,-2.0971428571428525,-92.81428571428569,-17.89571428571432,-0.008571428571428563,-1.8000000000000007,0.03571428571428559,16000.0,6000.0
2012-06-17,-1.12857142857143,35.160000000000004,21.95142857142855,-0.011428571428571456,-0.4914285714285676,-0.00714285714285734,-20000.0,1000.0
2012-06-24,-3.8685714285714283,6.4757142857142895,-0.4385714285714073,5.551115123125783e-17,-3.797142857142859,0.03714285714285714,2000.0,-4000.0
2012-07-01,0.7857142857142883,13.617142857142866,28.247142857142848,-0.007142857142857118,0.3071428571428569,-0.004285714285714226,-21000.0,-8000.0
2012-07-08,-1.4628571428571462,-43.90142857142858,-32.61142857142855,0.007142857142857063,-1.6628571428571457,-0.04428571428571426,10000.0,-12000.0
2012-07-15,1.2571428571428562,34.52142857142859,56.63428571428568,-0.0114285714285714,0.620000000000001,-0.08285714285714296,-7000.0,30000.0
2012-07-22,-1.4299999999999997,-35.641428571428584,-21.225714285714275,-0.0014285714285715012,-1.3128571428571405,-0.014285714285714013,-17000.0,-22000.0
2012-07-29,1.6985714285714266,12.017142857142858,-59.42142857142855,-0.017142857142857067,1.7214285714285749,-0.004285714285714447,22000.0,4000.0
2012-08-05,-1.2914285714285647,-27.802857142857142,40.73571428571424,-0.0014285714285713347,-0.8071428571428605,0.05428571428571405,-10000.0,-1000.0
2012-08-12,-2.23714285714286,2.6485714285714224,-38.001428571428534,-0.007142857142857174,-1.9500000000000008,0.09428571428571453,-6000.0,-2000.0
2012-08-19,-2.171428571428576,28.132857142857155,17.119999999999976,0.0,-1.2771428571428558,0.12428571428571455,10000.0,7000.0
2012-08-26,1.6014285714285723,-20.078571428571443,-16.30714285714282,-0.015714285714285736,1.1185714285714283,-0.05571428571428605,15000.0,1000.0
2012-09-02,2.1400000000000006,-2.980000000000004,10.398571428571415,0.0014285714285714455,2.0699999999999985,-0.10857142857142832,6000.0,-6000.0
2012-09-09,-1.032857142857143,25.73428571428571,-6.905714285714282,-0.015714285714285736,-1.1728571428571453,0.022857142857142687,-15000.0,22000.0
2012-09-16,-0.42571428571428527,35.24000000000002,1.6999999999999886,-0.017142857142857126,-0.8371428571428527,0.1557142857142857,4000.0,-1000.0
2012-09-23,-1.8899999999999988,-52.28714285714287,15.672857142857168,-0.022857142857142854,-1.0585714285714278,0.004285714285714226,-8000.0,-15000.0
2012-09-30,1.9828571428571475,-16.425714285714285,-6.464285714285722,-0.007142857142857174,1.3942857142857152,-0.12571428571428545,1000.0,-1000.0
2012-10-07,0.0628571428571405,63.50714285714286,4.019999999999982,-0.007142857142857118,-0.4885714285714311,0.0257142857142858,-14000.0,-26000.0
2012-10-14,1.259999999999998,-75.93571428571428,-27.60285714285716,-0.0185714285714286,0.9685714285714279,0.015714285714285348,7000.0,36000.0
2012-10-21,0.3785714285714299,18.519999999999996,73.19285714285714,-0.012857142857142843,-0.0014285714285691142,0.07571428571428562,-17000.0,-12000.0
2012-10-28,1.597142857142856,-1.7428571428571402,-44.88571428571424,-0.020000000000000014,1.9371428571428575,0.01571428571428579,-62000.0,-10000.0
